10	bioRxiv - Bioinformatics Pub Date : 2020-05-07 , DOI: 10.1101/2020.05.07.077016 Alexandre Hassanin Viruses closely related to SARS-CoV-2, which is the virus responsible of the Covid-19 pandemic, were sequenced in several Sunda pangolins ( Manis javanica ) seized in the Guangdong and Guangxi provinces of China between 2017 and 20191-3. The GD/P2S dataset2 contains reads that are identical to SARS-CoV-2, suggesting either the coexistence of two SARS-CoV-2-like viruses in the same pangolin or contamination by the human virus. To overcome this absence, I assembled these genomes from the Sequence Read Archive (SRA) data available for SARS- CoV-2-like viruses detected in five captive pangolins from Guangdong.	The sars-cov-2-like virus found in captive pangolins from guangdong should be better sequenced .	entailment
11	bioRxiv - Bioinformatics Pub Date : 2020-05-07 , DOI: 10.1101/2020.05.07.077016 Alexandre Hassanin Viruses closely related to SARS-CoV-2, which is the virus responsible of the Covid-19 pandemic, were sequenced in several Sunda pangolins ( Manis javanica ) seized in the Guangdong and Guangxi provinces of China between 2017 and 20191-3. The GD/P2S dataset2 contains reads that are identical to SARS-CoV-2, suggesting either the coexistence of two SARS-CoV-2-like viruses in the same pangolin or contamination by the human virus. To overcome this absence, I assembled these genomes from the Sequence Read Archive (SRA) data available for SARS- CoV-2-like viruses detected in five captive pangolins from Guangdong.	The sars-cov-2-like virus found in captive pangolins from guangdong cannot be better sequenced.	not_entailment
12	Perron RM, Lee P. Efficacy of high-dose vitamin D supplementation in the critically ill patients. Therefore, vitamin D has the ability to act synergistically on the immune response to acute systemic inflammation and infection (19, 34), lung epithelial function (35), muscle function and metabolism (36) and cardiac function (37), to name a few (Fig. Vitamin D status in critically ill patients: the evidence is now bioavailable!	High dose vitamin d improves total serum antioxidant capacity and icu outcome in critically ill patients.	entailment
13	Perron RM, Lee P. Efficacy of high-dose vitamin D supplementation in the critically ill patients. Therefore, vitamin D has the ability to act synergistically on the immune response to acute systemic inflammation and infection (19, 34), lung epithelial function (35), muscle function and metabolism (36) and cardiac function (37), to name a few (Fig. Vitamin D status in critically ill patients: the evidence is now bioavailable!	High dose vitamin d reduces total serum antioxidant capacity and icu outcome in critically ill patients.	not_entailment
14	Perron RM, Lee P. Efficacy of high-dose vitamin D supplementation in the critically ill patients. Therefore, vitamin D has the ability to act synergistically on the immune response to acute systemic inflammation and infection (19, 34), lung epithelial function (35), muscle function and metabolism (36) and cardiac function (37), to name a few (Fig. Vitamin D status in critically ill patients: the evidence is now bioavailable!	High dose vitamin d decreased total serum antioxidant capacity and icu outcome in critically ill patients.	not_entailment
15	Perron RM, Lee P. Efficacy of high-dose vitamin D supplementation in the critically ill patients. Therefore, vitamin D has the ability to act synergistically on the immune response to acute systemic inflammation and infection (19, 34), lung epithelial function (35), muscle function and metabolism (36) and cardiac function (37), to name a few (Fig. Vitamin D status in critically ill patients: the evidence is now bioavailable!	High dose vitamin d reduced total serum antioxidant capacity and icu outcome in critically ill patients.	not_entailment
16	Conclusions and relevance: Among the first 18 patients diagnosed with SARS-CoV-2 infection in Singapore, clinical presentation was frequently a mild respiratory tract infection.	Epidemiologic features and clinical course of 1st 18 patients infected with sars-cov-2 in singapore	entailment
17	Conclusions and relevance: Among the first 18 patients diagnosed with SARS-CoV-2 infection in Singapore, clinical presentation was frequently a mild respiratory tract infection.	Epidemiologic features and clinical course of 10 18 patients infected with sars-cov-2 in singapore	not_entailment
18	Conclusions and relevance: Among the first 18 patients diagnosed with SARS-CoV-2 infection in Singapore, clinical presentation was frequently a mild respiratory tract infection.	Epidemiologic features and clinical course of all 18 patients infected with sars-cov-2 in singapore	not_entailment
19	Conclusions and relevance: Among the first 18 patients diagnosed with SARS-CoV-2 infection in Singapore, clinical presentation was frequently a mild respiratory tract infection.	Epidemiologic features and clinical course of over 18 patients infected with sars-cov-2 in singapore	not_entailment
20	The fact that bifidobacterial surface proteins were able to recognize specific classes of cytokines supported the team's theory: these bacteria are also capable of regulating our immune response. A fragment of this protein can be used as an anti-inflammatory medication when treating coronavirus and other diseases.	A bifidobacterial protein that can reduce inflammation in covid-19 found by a rudn geneticist	entailment
21	The fact that bifidobacterial surface proteins were able to recognize specific classes of cytokines supported the team's theory: these bacteria are also capable of regulating our immune response. A fragment of this protein can be used as an anti-inflammatory medication when treating coronavirus and other diseases.	A bifidobacterial protein that cannot reduce inflammation in covid-19 found by a rudn geneticist	not_entailment
22	The fact that bifidobacterial surface proteins were able to recognize specific classes of cytokines supported the team's theory: these bacteria are also capable of regulating our immune response. A fragment of this protein can be used as an anti-inflammatory medication when treating coronavirus and other diseases.	A bifidobacterial virus that can reduce inflammation in covid-19 found by a rudn geneticist	not_entailment
23	This rolling review process allows Swissmedic to review data from ongoing clinical trials as soon as it is available.	Swissmedic begins rolling review of moderna 's mrna vaccine against covid-19	entailment
24	This rolling review process allows Swissmedic to review data from ongoing clinical trials as soon as it is available.	Swissmedic begins rolling production of moderna's mrna vaccine against covid-19	not_entailment
25	We developed an antagonistic peptide that inhibits S1-ACE2 interaction and CoV2-S1-induced productions of pro-inflammatory cytokines. Here we demonstrate that 2019 SARS-CoV-2 spike protein subunit 1 (CoV2-S1) induces high levels of NF-κB activations, production of pro- inflammatory cytokines and mild epithelial damage, in human bronchial epithelial cells.	Sars-cov-2 spike protein promotes hyper-inflammatory response that can be ameliorated by spike-antagonistic peptide and fda-approved er stress and map kinase inhibitors in vitro	entailment
26	We developed an antagonistic peptide that inhibits S1-ACE2 interaction and CoV2-S1-induced productions of pro-inflammatory cytokines. Here we demonstrate that 2019 SARS-CoV-2 spike protein subunit 1 (CoV2-S1) induces high levels of NF-κB activations, production of pro- inflammatory cytokines and mild epithelial damage, in human bronchial epithelial cells.	Sars-cov-2 spike protein promotes hyper-inflammatory response that cannot be ameliorated by spike-antagonistic peptide and fda-approved er stress and map kinase inhibitors in vitro	not_entailment
27	Eventually, as the science develops, the industry will be able to make the necessary adjustments and install the bulbs in robotic systems or air conditioning, vacuum, and water systems, and thereby be able to efficiently disinfect large surfaces and spaces. Disinfection systems based on LED bulbs, however, can be installed in the ventilation system and air conditioner, for example, and sterilize the air sucked in and then emitted into the room. In the future, the researchers will test their unique combination of integrated damage mechanisms and more ideas they recently developed on combined efficient direct and indirect damage to bacteria and viruses on different surfaces, air, and water.	Finding suggests technology can be installed in air conditioning , vacuum , and water systems	entailment
28	Eventually, as the science develops, the industry will be able to make the necessary adjustments and install the bulbs in robotic systems or air conditioning, vacuum, and water systems, and thereby be able to efficiently disinfect large surfaces and spaces. Disinfection systems based on LED bulbs, however, can be installed in the ventilation system and air conditioner, for example, and sterilize the air sucked in and then emitted into the room. In the future, the researchers will test their unique combination of integrated damage mechanisms and more ideas they recently developed on combined efficient direct and indirect damage to bacteria and viruses on different surfaces, air, and water.	Finding suggests technology cannot be installed in air conditioning, vacuum, and water systems	not_entailment
29	The researchers said it worked out at 70% protection, which is better than the seasonal flu jab.	Oxford university vaccine shows 70 % protection - bbc news	entailment
30	The researchers said it worked out at 70% protection, which is better than the seasonal flu jab.	Oxford university vaccine shows 70 % protection -19 news	not_entailment
31	In this pathologic environment, the activation of mast cells (MCs) causes the release of histamine, proteases, cytokines, chemokines and arachidonic acid compounds, such as prostaglandin D2 and leukotrienes, all of which are involved in the inflammatory network. IL-1 induces throboxane-A2 (TxA2) in COVID-19 causing inflammation and micro-thrombi: inhibitory effect of the IL-1 receptor antagonist (IL-1Ra).	Mast cells activated by sars-cov-2 release histamine which increases il-1 levels causing cytokine storm and inflammatory reaction in covid-19	entailment
32	In this pathologic environment, the activation of mast cells (MCs) causes the release of histamine, proteases, cytokines, chemokines and arachidonic acid compounds, such as prostaglandin D2 and leukotrienes, all of which are involved in the inflammatory network. IL-1 induces throboxane-A2 (TxA2) in COVID-19 causing inflammation and micro-thrombi: inhibitory effect of the IL-1 receptor antagonist (IL-1Ra).	Mast cells activated by sars-cov-2 release histamine which reduces il-1 levels causing cytokine storm and inflammatory reaction in covid-19	not_entailment
33	In this pathologic environment, the activation of mast cells (MCs) causes the release of histamine, proteases, cytokines, chemokines and arachidonic acid compounds, such as prostaglandin D2 and leukotrienes, all of which are involved in the inflammatory network. IL-1 induces throboxane-A2 (TxA2) in COVID-19 causing inflammation and micro-thrombi: inhibitory effect of the IL-1 receptor antagonist (IL-1Ra).	Mast cells activated by sars-cov-2 release histamine which decreases il-1 levels causing cytokine storm and inflammatory reaction in covid-19	not_entailment
34	In this pathologic environment, the activation of mast cells (MCs) causes the release of histamine, proteases, cytokines, chemokines and arachidonic acid compounds, such as prostaglandin D2 and leukotrienes, all of which are involved in the inflammatory network. IL-1 induces throboxane-A2 (TxA2) in COVID-19 causing inflammation and micro-thrombi: inhibitory effect of the IL-1 receptor antagonist (IL-1Ra).	Mast cells activated by sars-cov-2 release histamine which inhibits il-1 levels causing cytokine storm and inflammatory reaction in covid-19	not_entailment
35	Using lentiviral pseudotypes and a cell- culture adapted SARS-CoV-2 virus with a S1/S2 deletion, we show that the polybasic insertion is selected for in lung cells and primary human airway epithelial cultures but selected against in Vero E6, a cell line used for passaging SARS-CoV-2. The furin cleavage site of SARS-CoV-2 spike protein is a key determinant for transmission We find this selective advantage depends on expression of the cell surface protease, TMPRSS2, that allows virus entry independent of endosomes thus avoiding antiviral IFITM proteins. SARS-CoV-2 has a unique polybasic insertion at the S1/S2 CS, which we demonstrate can be cleaved by furin.	The furin cleavage site of sars-cov-2 spike protein is a key determinant for transmission due to enhanced replication in airway cells .	entailment
36	Using lentiviral pseudotypes and a cell- culture adapted SARS-CoV-2 virus with a S1/S2 deletion, we show that the polybasic insertion is selected for in lung cells and primary human airway epithelial cultures but selected against in Vero E6, a cell line used for passaging SARS-CoV-2. The furin cleavage site of SARS-CoV-2 spike protein is a key determinant for transmission We find this selective advantage depends on expression of the cell surface protease, TMPRSS2, that allows virus entry independent of endosomes thus avoiding antiviral IFITM proteins. SARS-CoV-2 has a unique polybasic insertion at the S1/S2 CS, which we demonstrate can be cleaved by furin.	The furin cleavage site of sars-cov-2 spike protein is a key determinant for transmission due to enhanced infection in airway cells.	not_entailment
37	Conclusions Given that live SARS-CoV-2 virions are known to be shed in high concentrations from the nasal cavity of both symptomatic and asymptomatic COVID-19 patients, the results suggest that those sharing enclosed spaces with infectors for long periods may be at risk of contracting COVID-19 by the aerosol route, even when practicing social distancing. In order to quantify the risk posed by COVID-19 infectors exhaling respiratory aerosols in enclosed spaces, we undertook a computer modelling study to simulate transmission in an office building. ]: dot [@]: at [MHRA]: Medicines and Healthcare products Regulatory Agency [JCVI]: Joint Committee for Vaccination and Immunisation [PMC]: Penske Media Corporation [ COVID-19]: coronavirus disease 2019 [COVID-19]: coronavirus disease 2019 [v]: View this template [t]: telephone [e]: email []: You need to accept this checkbox.	Is there an airborne component to the transmission of covid-19 ?	entailment
38	Conclusions Given that live SARS-CoV-2 virions are known to be shed in high concentrations from the nasal cavity of both symptomatic and asymptomatic COVID-19 patients, the results suggest that those sharing enclosed spaces with infectors for long periods may be at risk of contracting COVID-19 by the aerosol route, even when practicing social distancing. In order to quantify the risk posed by COVID-19 infectors exhaling respiratory aerosols in enclosed spaces, we undertook a computer modelling study to simulate transmission in an office building. ]: dot [@]: at [MHRA]: Medicines and Healthcare products Regulatory Agency [JCVI]: Joint Committee for Vaccination and Immunisation [PMC]: Penske Media Corporation [ COVID-19]: coronavirus disease 2019 [COVID-19]: coronavirus disease 2019 [v]: View this template [t]: telephone [e]: email []: You need to accept this checkbox.	Is there an airborne component to the entry of covid-19?	not_entailment
39	Conclusions Given that live SARS-CoV-2 virions are known to be shed in high concentrations from the nasal cavity of both symptomatic and asymptomatic COVID-19 patients, the results suggest that those sharing enclosed spaces with infectors for long periods may be at risk of contracting COVID-19 by the aerosol route, even when practicing social distancing. In order to quantify the risk posed by COVID-19 infectors exhaling respiratory aerosols in enclosed spaces, we undertook a computer modelling study to simulate transmission in an office building. ]: dot [@]: at [MHRA]: Medicines and Healthcare products Regulatory Agency [JCVI]: Joint Committee for Vaccination and Immunisation [PMC]: Penske Media Corporation [ COVID-19]: coronavirus disease 2019 [COVID-19]: coronavirus disease 2019 [v]: View this template [t]: telephone [e]: email []: You need to accept this checkbox.	Is there an airborne component to the development of covid-19?	not_entailment
40	Conclusions Given that live SARS-CoV-2 virions are known to be shed in high concentrations from the nasal cavity of both symptomatic and asymptomatic COVID-19 patients, the results suggest that those sharing enclosed spaces with infectors for long periods may be at risk of contracting COVID-19 by the aerosol route, even when practicing social distancing. In order to quantify the risk posed by COVID-19 infectors exhaling respiratory aerosols in enclosed spaces, we undertook a computer modelling study to simulate transmission in an office building. ]: dot [@]: at [MHRA]: Medicines and Healthcare products Regulatory Agency [JCVI]: Joint Committee for Vaccination and Immunisation [PMC]: Penske Media Corporation [ COVID-19]: coronavirus disease 2019 [COVID-19]: coronavirus disease 2019 [v]: View this template [t]: telephone [e]: email []: You need to accept this checkbox.	Is there an airborne component to the use of covid-19?	not_entailment
41	And, just as importantly, antigen-based testing is highly specific: unlike its PCR counterpart, the antigen test isnt fooled by faint signals of lingering viral matter outside the period of infectiousness. Fortunately, other attributes of saliva-based antigen testing make this feasible: unlike PCR, it doesnt require trained personnel, specific chemical supplies, or centralized, expensive laboratory instrument; it is less vulnerable to the supply chain bottlenecks that plague PCR-based labs; it returns results in a matter of hours; it costs as little as $1 per test; and it could be as convenient as sucking on a piece of paper. Rapid, saliva-based antigen testing is an essential weapon in the fight to resume many of the activities and reopen many of the venues that comprise what we used to call normal life. It is practical, convenient, cost-effective, and easily scaled.	Saliva-based antigen testing is better than the pcr swab	entailment
42	And, just as importantly, antigen-based testing is highly specific: unlike its PCR counterpart, the antigen test isnt fooled by faint signals of lingering viral matter outside the period of infectiousness. Fortunately, other attributes of saliva-based antigen testing make this feasible: unlike PCR, it doesnt require trained personnel, specific chemical supplies, or centralized, expensive laboratory instrument; it is less vulnerable to the supply chain bottlenecks that plague PCR-based labs; it returns results in a matter of hours; it costs as little as $1 per test; and it could be as convenient as sucking on a piece of paper. Rapid, saliva-based antigen testing is an essential weapon in the fight to resume many of the activities and reopen many of the venues that comprise what we used to call normal life. It is practical, convenient, cost-effective, and easily scaled.	Saliva-based antigen testing is lower than the pcr swab	not_entailment
43	And, just as importantly, antigen-based testing is highly specific: unlike its PCR counterpart, the antigen test isnt fooled by faint signals of lingering viral matter outside the period of infectiousness. Fortunately, other attributes of saliva-based antigen testing make this feasible: unlike PCR, it doesnt require trained personnel, specific chemical supplies, or centralized, expensive laboratory instrument; it is less vulnerable to the supply chain bottlenecks that plague PCR-based labs; it returns results in a matter of hours; it costs as little as $1 per test; and it could be as convenient as sucking on a piece of paper. Rapid, saliva-based antigen testing is an essential weapon in the fight to resume many of the activities and reopen many of the venues that comprise what we used to call normal life. It is practical, convenient, cost-effective, and easily scaled.	Saliva-based antigen testing is less than the pcr swab	not_entailment
44	That is a horrible number. With cases having crossed the 30,000 mark, Swedens death toll in the pandemic has reached 3,831, more than three times the combined total of Denmark, Norway, Finland and Iceland, all nations with similar welfare systems and demographics. Published May 05, 2020 By the first weeks of April, 10 percent of Stockholms population had been infected with the coronavirus and developed antibodies, according to sampling collected via post from 1,000 of the citys residents.	10 % of stockholmers infected	entailment
45	That is a horrible number. With cases having crossed the 30,000 mark, Swedens death toll in the pandemic has reached 3,831, more than three times the combined total of Denmark, Norway, Finland and Iceland, all nations with similar welfare systems and demographics. Published May 05, 2020 By the first weeks of April, 10 percent of Stockholms population had been infected with the coronavirus and developed antibodies, according to sampling collected via post from 1,000 of the citys residents.	10 % of authorers infected	not_entailment
46	That is a horrible number. With cases having crossed the 30,000 mark, Swedens death toll in the pandemic has reached 3,831, more than three times the combined total of Denmark, Norway, Finland and Iceland, all nations with similar welfare systems and demographics. Published May 05, 2020 By the first weeks of April, 10 percent of Stockholms population had been infected with the coronavirus and developed antibodies, according to sampling collected via post from 1,000 of the citys residents.	10 % of readers infected	not_entailment
47	That is a horrible number. With cases having crossed the 30,000 mark, Swedens death toll in the pandemic has reached 3,831, more than three times the combined total of Denmark, Norway, Finland and Iceland, all nations with similar welfare systems and demographics. Published May 05, 2020 By the first weeks of April, 10 percent of Stockholms population had been infected with the coronavirus and developed antibodies, according to sampling collected via post from 1,000 of the citys residents.	10 % of allers infected	not_entailment
48	Our study demonstrated the SARS-CoV2 D614G substitution enhances infectivity, replication fitness, and early transmission. This article has been published SARS-CoV-2 D614G Variant Exhibits Efficient Replication ex vivo and Transmission in vivo in Science.	Sars-cov-2 d614g variant exhibits enhanced replication ex vivo and earlier transmission in vivo	entailment
49	Our study demonstrated the SARS-CoV2 D614G substitution enhances infectivity, replication fitness, and early transmission. This article has been published SARS-CoV-2 D614G Variant Exhibits Efficient Replication ex vivo and Transmission in vivo in Science.	Sars-cov-2 d614g variant inhibited enhanced replication ex vivo and earlier transmission in vivo	not_entailment
50	We identified new targets of the immune response to SARS-CoV-2 and show that nucleocapsid, open reading frame (ORF)8 and ORF3b elicit the strongest specific antibody responses. We have identified ORF8 antibodies as a major marker of acute, convalescent and long-term antibody response to SARS-CoV-2 infection because of its immunodominance and specificity, in addition to N protein.	Orf8 and orf3b antibodies are accurate serological markers of early and late sars-cov-2 infection	entailment
51	We identified new targets of the immune response to SARS-CoV-2 and show that nucleocapsid, open reading frame (ORF)8 and ORF3b elicit the strongest specific antibody responses. We have identified ORF8 antibodies as a major marker of acute, convalescent and long-term antibody response to SARS-CoV-2 infection because of its immunodominance and specificity, in addition to N protein.	Orf8 and orf3b antibodies are accurate serological markers of early and acute sars-cov-2 infection	not_entailment
52	Next, we find that plasma from all 22/24 subjects with anti-trimer IgGs inhibited ACE2-trimer binding to a greater degree than controls, and that the degree of inhibition correlated with anti-trimer IgG levels. This inhibition assay may be broadly useful to quantify the functional antibody response of recovered COVID19 patients or vaccine recipients in a cell-free assay system. Here we present microsphere-based Flow Cytometry assays that quantify both anti-spike IgGs in plasma, and the ability of plasma to inhibit the binding of spike protein to angiotensin converting enzyme 2 (ACE2).	Plasma from recovered covid19 subjects inhibits spike protein binding to ace2 in a microsphere-based inhibition assay	entailment
53	Next, we find that plasma from all 22/24 subjects with anti-trimer IgGs inhibited ACE2-trimer binding to a greater degree than controls, and that the degree of inhibition correlated with anti-trimer IgG levels. This inhibition assay may be broadly useful to quantify the functional antibody response of recovered COVID19 patients or vaccine recipients in a cell-free assay system. Here we present microsphere-based Flow Cytometry assays that quantify both anti-spike IgGs in plasma, and the ability of plasma to inhibit the binding of spike protein to angiotensin converting enzyme 2 (ACE2).	Blood from recovered covid19 subjects inhibits spike protein binding to ace2 in a microsphere-based inhibition assay	not_entailment
54	Next, we find that plasma from all 22/24 subjects with anti-trimer IgGs inhibited ACE2-trimer binding to a greater degree than controls, and that the degree of inhibition correlated with anti-trimer IgG levels. This inhibition assay may be broadly useful to quantify the functional antibody response of recovered COVID19 patients or vaccine recipients in a cell-free assay system. Here we present microsphere-based Flow Cytometry assays that quantify both anti-spike IgGs in plasma, and the ability of plasma to inhibit the binding of spike protein to angiotensin converting enzyme 2 (ACE2).	Rna from recovered covid19 subjects inhibits spike protein binding to ace2 in a microsphere-based inhibition assay	not_entailment
55	Next, we find that plasma from all 22/24 subjects with anti-trimer IgGs inhibited ACE2-trimer binding to a greater degree than controls, and that the degree of inhibition correlated with anti-trimer IgG levels. This inhibition assay may be broadly useful to quantify the functional antibody response of recovered COVID19 patients or vaccine recipients in a cell-free assay system. Here we present microsphere-based Flow Cytometry assays that quantify both anti-spike IgGs in plasma, and the ability of plasma to inhibit the binding of spike protein to angiotensin converting enzyme 2 (ACE2).	Cdna from recovered covid19 subjects inhibits spike protein binding to ace2 in a microsphere-based inhibition assay	not_entailment
56	Dana-Farber will collaborate with the study sponsor to carry out corollary studies to understand how the immune system functions in COVID-19 patients and how the addition of BTK-inhibitors can stop immune over-activity in response to the virus.	Dana-farber to test blood cancer drug in covid-19 patients	entailment
57	Dana-Farber will collaborate with the study sponsor to carry out corollary studies to understand how the immune system functions in COVID-19 patients and how the addition of BTK-inhibitors can stop immune over-activity in response to the virus.	Dana-farber to test breast cancer drug in covid-19 patients	not_entailment
58	Dana-Farber will collaborate with the study sponsor to carry out corollary studies to understand how the immune system functions in COVID-19 patients and how the addition of BTK-inhibitors can stop immune over-activity in response to the virus.	Dana-farber to test human cancer drug in covid-19 patients	not_entailment
59	Hydroxychloroquine (HCQ) is a well-tolerated, safe immunomodulating drug, with proven efficacy in rheumatic diseases and known actions that suggest potential utility in the treatment of asthma.	Hydroxychloroquine improves airflow and lowers circulating ige levels in subjects with moderate symptomatic asthma	entailment
60	Hydroxychloroquine (HCQ) is a well-tolerated, safe immunomodulating drug, with proven efficacy in rheumatic diseases and known actions that suggest potential utility in the treatment of asthma.	Hydroxychloroquine improves airflow and increases circulating ige levels in subjects with moderate symptomatic asthma	not_entailment
61	Hydroxychloroquine (HCQ) is a well-tolerated, safe immunomodulating drug, with proven efficacy in rheumatic diseases and known actions that suggest potential utility in the treatment of asthma.	Hydroxychloroquine decreases airflow and lowers circulating ige levels in subjects with moderate symptomatic asthma	not_entailment
62	Hydroxychloroquine (HCQ) is a well-tolerated, safe immunomodulating drug, with proven efficacy in rheumatic diseases and known actions that suggest potential utility in the treatment of asthma.	Hydroxychloroquine improves airflow and increased circulating ige levels in subjects with moderate symptomatic asthma	not_entailment
63	About mRNA-1273 mRNA-1273 is an mRNA vaccine against COVID-19 encoding for a prefusion stabilized form of the Spike (S) protein, which was co-developed by Moderna and investigators from NIAIDs Vaccine Research Center. The first clinical batch, which was funded by the Coalition for Epidemic Preparedness Innovations, was completed on February 7, 2020 and underwent analytical testing; it was shipped to the NIH on February 24, 42 days from sequence selection.	Moderna has completed case accrual for first planned interim analysis of its mrna vaccine against covid-19	entailment
64	About mRNA-1273 mRNA-1273 is an mRNA vaccine against COVID-19 encoding for a prefusion stabilized form of the Spike (S) protein, which was co-developed by Moderna and investigators from NIAIDs Vaccine Research Center. The first clinical batch, which was funded by the Coalition for Epidemic Preparedness Innovations, was completed on February 7, 2020 and underwent analytical testing; it was shipped to the NIH on February 24, 42 days from sequence selection.	Moderna has no case accrual for first planned interim analysis of its mrna vaccine against covid-19	not_entailment
65	About mRNA-1273 mRNA-1273 is an mRNA vaccine against COVID-19 encoding for a prefusion stabilized form of the Spike (S) protein, which was co-developed by Moderna and investigators from NIAIDs Vaccine Research Center. The first clinical batch, which was funded by the Coalition for Epidemic Preparedness Innovations, was completed on February 7, 2020 and underwent analytical testing; it was shipped to the NIH on February 24, 42 days from sequence selection.	Moderna has completed case accrual for first planned interim analysis of its dna vaccine against covid-19	not_entailment
